contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry_date,option_type,mid_price,expiry_dt,T,spread_pct
SPY260930C00815000,2026-07-15 16:14:06+00:00,815.0,1.4,1.56,1.59,-0.110000014,-7.2847695,3.0,725.0,0.11878322631835936,False,REGULAR,USD,2026-09-30,call,1.5750000000000002,2026-09-30,0.20821917808219179,0.019047619047619063
SPY260930C00816000,2026-07-14 15:49:29+00:00,816.0,1.5,1.48,1.51,0.0,0.0,1.0,28.0,0.1186916744995117,False,REGULAR,USD,2026-09-30,call,1.495,2026-09-30,0.20821917808219179,0.02006688963210704
SPY260930C00817000,2026-07-06 15:48:10+00:00,817.0,1.98,1.4,1.42,0.0,0.0,59.0,44.0,0.11835598449707031,False,REGULAR,USD,2026-09-30,call,1.41,2026-09-30,0.20821917808219179,0.014184397163120581
SPY260930C00818000,2026-07-09 15:48:39+00:00,818.0,1.53,1.32,1.35,0.0,0.0,10.0,6.0,0.1183254672241211,False,REGULAR,USD,2026-09-30,call,1.335,2026-09-30,0.20821917808219179,0.02247191011235957
SPY260930C00819000,2026-07-13 16:45:40+00:00,819.0,1.31,1.25,1.27,0.0,0.0,2.0,66.0,0.11805081176757812,False,REGULAR,USD,2026-09-30,call,1.26,2026-09-30,0.20821917808219179,0.015873015873015886
SPY260930C00820000,2026-07-15 15:57:49+00:00,820.0,1.15,1.18,1.2,0.029999971,2.6785688,22.0,1712.0,0.1178677081298828,False,REGULAR,USD,2026-09-30,call,1.19,2026-09-30,0.20821917808219179,0.016806722689075647
SPY260930C00821000,2026-07-15 19:37:46+00:00,821.0,1.07,1.12,1.14,-0.31999993,-23.021578,1.0,1.0,0.1178677081298828,False,REGULAR,USD,2026-09-30,call,1.13,2026-09-30,0.20821917808219179,0.017699115044247607
SPY260930C00822000,2026-07-15 15:22:05+00:00,822.0,0.96,1.05,1.08,-0.089999974,-8.571426,3.0,7.0,0.11780667358398436,False,REGULAR,USD,2026-09-30,call,1.065,2026-09-30,0.20821917808219179,0.028169014084507067
SPY260930C00824000,2026-07-14 19:01:27+00:00,824.0,0.95,0.94,0.97,0.0,0.0,1.0,20.0,0.1176846044921875,False,REGULAR,USD,2026-09-30,call,0.955,2026-09-30,0.20821917808219179,0.03141361256544505
SPY260930C00825000,2026-07-15 20:06:46+00:00,825.0,0.91,0.89,0.91,0.02000004,2.2471955,114.0,85610.0,0.11744046630859376,False,REGULAR,USD,2026-09-30,call,0.9,2026-09-30,0.20821917808219179,0.02222222222222224
SPY260930C00826000,2026-07-13 19:50:27+00:00,826.0,0.94,0.84,0.87,0.120000005,14.634147,2.0,17.0,0.11762356994628906,False,REGULAR,USD,2026-09-30,call,0.855,2026-09-30,0.20821917808219179,0.03508771929824565
SPY260930C00827000,2026-07-14 18:15:33+00:00,827.0,0.87,0.8,0.82,0.0,0.0,4.0,14.0,0.11744046630859376,False,REGULAR,USD,2026-09-30,call,0.81,2026-09-30,0.20821917808219179,0.024691358024691242
SPY260930C00828000,2026-07-10 14:36:07+00:00,828.0,0.99,0.76,0.78,0.0,0.0,2.0,2.0,0.11756253540039063,False,REGULAR,USD,2026-09-30,call,0.77,2026-09-30,0.20821917808219179,0.025974025974025997
SPY260930C00830000,2026-07-15 15:57:49+00:00,830.0,0.67,0.68,0.7,0.030000031,4.687505,21.0,1007.0,0.11756253540039063,False,REGULAR,USD,2026-09-30,call,0.69,2026-09-30,0.20821917808219179,0.02898550724637668
SPY260930C00831000,2026-07-10 17:40:58+00:00,831.0,0.92,0.64,0.66,0.0,0.0,1.0,1.0,0.11744046630859376,False,REGULAR,USD,2026-09-30,call,0.65,2026-09-30,0.20821917808219179,0.030769230769230795
SPY260930C00832000,2026-07-10 19:40:22+00:00,832.0,0.9,0.61,0.63,0.0,0.0,3.0,4.0,0.11762356994628906,False,REGULAR,USD,2026-09-30,call,0.62,2026-09-30,0.20821917808219179,0.03225806451612906
SPY260930C00833000,2026-07-10 19:36:52+00:00,833.0,0.84,0.58,0.6,0.0,0.0,1.0,35.0,0.11774563903808594,False,REGULAR,USD,2026-09-30,call,0.59,2026-09-30,0.20821917808219179,0.0338983050847458
SPY260930C00834000,2026-06-26 17:38:16+00:00,834.0,0.67,0.55,0.57,0.0,0.0,8.0,8.0,0.11780667358398436,False,REGULAR,USD,2026-09-30,call,0.56,2026-09-30,0.20821917808219179,0.035714285714285546
SPY260930C00835000,2026-07-15 15:54:22+00:00,835.0,0.53,0.52,0.54,-0.02000004,-3.636371,5.0,537.0,0.1178677081298828,False,REGULAR,USD,2026-09-30,call,0.53,2026-09-30,0.20821917808219179,0.03773584905660381
SPY260930C00837000,2026-07-15 16:24:24+00:00,837.0,0.45,0.47,0.49,-0.050000012,-10.000002,10.0,126.0,0.118172880859375,False,REGULAR,USD,2026-09-30,call,0.48,2026-09-30,0.20821917808219179,0.041666666666666706
SPY260930C00838000,2026-07-14 13:34:13+00:00,838.0,0.45,0.45,0.47,0.0,0.0,1.0,2.0,0.11841701904296875,False,REGULAR,USD,2026-09-30,call,0.45999999999999996,2026-09-30,0.20821917808219179,0.04347826086956514
SPY260930C00840000,2026-07-15 18:13:27+00:00,840.0,0.44,0.41,0.42,0.030000001,7.3170733,19.0,605.0,0.11841701904296875,False,REGULAR,USD,2026-09-30,call,0.415,2026-09-30,0.20821917808219179,0.024096385542168697
SPY260930C00841000,2026-07-15 16:15:45+00:00,841.0,0.39,0.39,0.4,-0.02000001,-4.8780513,2.0,26.0,0.11860012268066406,False,REGULAR,USD,2026-09-30,call,0.395,2026-09-30,0.20821917808219179,0.025316455696202552
SPY260930C00842000,2026-07-07 14:06:22+00:00,842.0,0.56,0.37,0.39,0.0,0.0,1.0,1.0,0.11921046813964843,False,REGULAR,USD,2026-09-30,call,0.38,2026-09-30,0.20821917808219179,0.05263157894736847
SPY260930C00843000,2026-07-10 14:33:53+00:00,843.0,0.47,0.35,0.37,0.0,0.0,35.0,30.0,0.11927150268554687,False,REGULAR,USD,2026-09-30,call,0.36,2026-09-30,0.20821917808219179,0.05555555555555561
SPY260930C00845000,2026-07-09 16:20:36+00:00,845.0,0.43,0.32,0.34,0.0,0.0,30.0,440.0,0.11988184814453123,False,REGULAR,USD,2026-09-30,call,0.33,2026-09-30,0.20821917808219179,0.060606060606060656
SPY260930C00848000,2026-07-06 18:12:16+00:00,848.0,0.5,0.28,0.3,0.0,0.0,2.0,3.0,0.12073633178710938,False,REGULAR,USD,2026-09-30,call,0.29000000000000004,2026-09-30,0.20821917808219179,0.06896551724137917
SPY260930C00850000,2026-07-15 15:03:48+00:00,850.0,0.28,0.26,0.28,0.0,0.0,516.0,7103.0,0.12146874633789062,False,REGULAR,USD,2026-09-30,call,0.27,2026-09-30,0.20821917808219179,0.07407407407407414
SPY260930C00852000,2026-07-09 19:38:36+00:00,852.0,0.34,0.24,0.26,0.0,0.0,1.0,2.0,0.12220116088867189,False,REGULAR,USD,2026-09-30,call,0.25,2026-09-30,0.20821917808219179,0.08000000000000007
SPY260930C00853000,2026-07-14 19:13:21+00:00,853.0,0.25,0.23,0.25,0.0,0.0,7.0,11.0,0.12256736816406251,False,REGULAR,USD,2026-09-30,call,0.24,2026-09-30,0.20821917808219179,0.0833333333333333
SPY260930C00855000,2026-07-15 19:33:11+00:00,855.0,0.21,0.22,0.23,-0.030000001,-12.5,11.0,425.0,0.12305564453125001,False,REGULAR,USD,2026-09-30,call,0.225,2026-09-30,0.20821917808219179,0.04444444444444448
SPY260930C00860000,2026-07-13 18:30:15+00:00,860.0,0.18,0.18,0.2,-0.019999996,-9.999997,7.0,588.0,0.1256190954589844,False,REGULAR,USD,2026-09-30,call,0.19,2026-09-30,0.20821917808219179,0.10526315789473693
SPY260930C00865000,2026-07-13 17:01:51+00:00,865.0,0.16,0.16,0.17,0.0,0.0,35.0,3563.0,0.12769427001953126,False,REGULAR,USD,2026-09-30,call,0.165,2026-09-30,0.20821917808219179,0.060606060606060656
SPY260930C00870000,2026-07-13 13:32:50+00:00,870.0,0.17,0.14,0.15,0.0,0.0,10.0,1649.0,0.13013565185546871,False,REGULAR,USD,2026-09-30,call,0.14500000000000002,2026-09-30,0.20821917808219179,0.06896551724137917
SPY260930C00875000,2026-07-15 17:54:53+00:00,875.0,0.13,0.12,0.13,-0.54,-80.597015,1.0,581.0,0.13233289550781252,False,REGULAR,USD,2026-09-30,call,0.125,2026-09-30,0.20821917808219179,0.08000000000000007
SPY260930C00895000,2026-07-14 15:56:00+00:00,895.0,0.1,0.08,0.09,0.0,0.0,1.0,4022.0,0.14380739013671873,False,REGULAR,USD,2026-09-30,call,0.08499999999999999,2026-09-30,0.20821917808219179,0.11764705882352937
SPY260930C00900000,2026-07-09 17:11:33+00:00,900.0,0.07,0.07,0.08,-0.020000003,-22.222223,6.0,4062.0,0.14600463378906248,False,REGULAR,USD,2026-09-30,call,0.07500000000000001,2026-09-30,0.20821917808219179,0.13333333333333325
